one two three
2.973 3.470 3.769
2.587 2.611 3.096
0.127 0.210 0.310
2.971 3.462 3.762
1.475 1.529 1.991
0.723 1.109 1.324
2.227 2.594 2.929
0.194 0.307 0.432
0.240 0.402 0.532
2.780 3.226 3.507
3.903 3.934 4.498
2.945 3.242 3.536
1.340 1.363 1.787
0.942 0.961 1.337
1.604 1.628 2.082
2.515 2.542 3.038
1.713 1.963 2.223
0.518 0.668 0.838
2.138 2.403 2.674
1.958 1.983 2.454
1.305 1.545 1.787
0.861 0.879 1.246
4.425 4.747 5.073
3.360 3.670 3.976
4.470 4.502 5.091
4.506 4.829 5.157
2.806 3.087 3.376
1.405 1.427 1.864
2.855 2.883 3.395
1.338 1.569 1.813
1.283 1.522 1.762
0.804 0.999 1.206
0.581 0.748 0.928
2.829 2.857 3.368
2.445 2.717 2.996
3.634 3.939 4.252
3.763 4.085 4.401
1.145 1.166 1.575
0.490 0.636 0.802
2.659 2.686 3.189
2.525 2.799 3.080
2.824 3.118 3.408
0.555 0.718 0.895
3.500 3.530 4.083
0.555 0.717 0.894
2.474 2.747 3.026
1.471 1.494 1.937
1.718 1.742 2.205
3.076 3.104 3.635
3.764 4.086 4.402
1.284 1.306 1.731
1.033 1.053 1.443
3.974 4.005 4.572
1.600 1.844 2.100
2.294 2.320 2.807
2.962 3.247 3.541
3.056 3.084 3.607
2.585 2.873 3.155
1.883 2.140 2.405
3.924 3.955 4.527
0.719 0.736 1.075
2.628 2.905 3.188
1.869 2.126 2.390
0.977 1.181 1.403
1.757 1.782 2.241
0.480 0.630 0.796
0.679 0.859 1.051
2.624 2.913 3.196
4.245 4.579 4.903
0.787 0.805 1.158
0.359 0.481 0.625
3.975 4.288 4.608
2.841 3.122 3.412
5.283 5.316 5.908
1.432 1.679 1.928
2.206 2.564 2.862
0.275 0.512 0.660
1.056 1.076 1.455
1.192 1.502 1.792
3.132 3.558 3.938
3.307 3.610 3.923
1.650 1.909 2.255
1.545 1.998 2.258
0.305 0.425 0.633
0.372 0.372 0.605
1.691 2.058 2.320
2.226 2.500 2.894
0.462 0.626 0.790
3.428 3.935 4.247
1.561 1.804 2.040
2.755 3.092 3.354
4.427 4.754 5.090
3.893 3.922 4.515
3.663 4.016 4.292
1.238 1.248 1.451
2.771 3.321 3.626
3.517 3.550 3.787
2.516 3.055 3.310
3.498 4.123 4.436
1.329 1.702 2.011
1.656 2.107 2.398
4.016 4.057 4.563
3.331 3.335 3.837
3.328 3.597 3.979
1.582 1.847 2.058
2.727 2.760 3.269
1.202 1.224 1.634
0.845 1.045 1.255
1.168 1.190 1.596
0.435 0.578 0.736
1.112 1.133 1.532
1.613 1.859 2.115
1.087 1.311 1.541
4.285 4.317 4.893
2.897 3.193 3.485
1.798 2.064 2.326
1.230 1.252 1.666
1.495 1.518 1.963
3.078 3.106 3.630
3.356 3.653 3.958
1.385 1.755 2.007
1.048 1.071 1.461
3.136 3.634 3.939
3.300 3.808 4.117
1.926 2.411 2.682
5.605 5.646 6.253
3.842 4.259 4.657
2.986 3.584 3.887
2.889 2.926 3.419
5.673 6.048 6.376
5.829 6.347 6.671
4.669 4.679 5.215
3.437 3.972 4.286
4.506 4.958 5.280
3.665 3.984 4.298
1.660 1.684 2.143
2.527 2.801 3.082
0.571 0.736 0.915
4.565 4.598 5.181
0.577 0.743 0.922
1.344 1.587 1.831
4.368 4.704 5.029
2.049 2.075 2.557
2.196 2.474 2.747
0.237 0.336 0.453
1.721 1.745 2.202
3.534 3.563 4.118
1.422 1.657 1.905
0.543 0.697 0.871
1.798 1.823 2.291
1.729 1.754 2.217
3.127 3.155 3.689
0.960 1.163 1.383
0.346 0.464 0.605
0.746 0.926 1.126
1.029 1.049 1.438
3.208 3.237 3.768
3.787 4.272 4.591
4.447 4.466 5.041
0.513 0.676 0.842
3.533 3.882 4.174
0.763 0.965 1.142
2.073 2.183 2.641
4.567 4.891 5.219
4.284 4.773 5.099
3.839 3.870 4.403
0.485 0.682 0.854
3.401 3.466 3.937
2.195 2.513 2.773
4.375 4.696 4.952
3.669 4.092 4.408
1.833 1.905 2.390
2.301 2.647 2.882
3.660 3.965 4.278
3.836 4.160 4.477
1.066 1.086 1.486
3.391 3.688 3.995
0.854 0.872 1.238
0.480 0.624 0.789
1.612 1.636 2.085
3.559 3.861 4.172
1.701 1.725 2.181
3.451 3.751 4.059
3.852 4.177 4.494
2.112 2.138 2.623
1.692 1.941 2.200
0.478 0.621 0.786
1.033 1.064 1.418
1.446 1.462 1.674
0.004 0.999 9.409
0.768 1.057 1.246
1.913 2.279 2.583
1.510 1.528 1.886
4.158 4.580 4.881
3.184 3.611 3.866
1.613 1.647 2.037
3.942 4.305 4.583
0.464 0.647 0.799
0.199 0.288 0.410
2.353 2.651 2.908
4.081 4.455 4.755
5.449 5.450 6.134
4.585 4.693 5.302
3.468 3.823 4.092
0.390 0.530 0.670
2.216 2.543 2.815
5.093 5.423 5.754
2.652 2.929 3.213
3.498 3.527 4.081
3.078 3.366 3.663
3.701 4.007 4.321
3.358 3.387 3.926
1.945 1.970 2.440
2.457 2.484 2.977
2.515 2.802 3.082
2.131 2.157 2.643
2.880 2.908 3.428
3.007 3.306 3.601
6.180 6.213 6.800
1.575 1.830 2.085
1.365 1.388 1.815
3.837 4.147 4.464
2.819 2.847 3.357
4.050 4.365 4.687
4.356 4.692 5.017
2.863 2.891 3.404
3.256 3.563 3.865
3.132 3.161 3.687
3.732 4.040 4.355
5.086 5.119 5.717
6.429 6.462 7.035
4.698 5.024 5.353
4.557 4.895 5.223
3.309 3.618 3.922
5.603 5.636 6.234
4.751 5.078 5.407
2.528 2.555 3.058
1.919 2.189 2.455
2.453 2.480 2.974
0.251 0.348 0.467
2.027 2.301 2.569
1.717 1.979 2.239
2.542 2.569 3.073
2.572 2.599 3.104
4.058 4.387 4.708
3.570 4.059 4.300
2.726 3.308 3.603
1.384 1.407 1.591
2.327 2.889 3.172
0.155 0.309 0.424
3.625 3.655 3.899
1.923 2.451 2.723
4.435 4.959 5.224
4.623 5.024 5.269
1.411 1.661 1.842
4.880 4.913 5.502
5.172 5.205 5.796
6.030 6.063 6.648
2.820 2.848 3.358
3.939 3.970 4.543
0.913 0.932 1.303
2.360 2.387 2.877
4.515 4.548 5.130
0.211 0.302 0.411
0.975 1.189 1.411
3.314 3.623 3.927
2.663 2.953 3.238
2.685 2.976 3.261
0.316 0.428 0.563
1.224 1.458 1.696
3.074 3.375 3.672
6.180 6.212 6.793
1.772 1.797 2.257
3.332 3.628 3.933
2.308 2.589 2.864
1.962 1.988 2.459
5.301 5.333 5.933
4.818 5.160 5.490
2.747 2.774 3.288
1.643 1.901 2.158
4.787 5.129 5.458
7.327 7.357 7.890
6.031 6.359 6.683
3.161 3.452 3.751
4.922 5.265 5.596
5.972 6.315 6.640
5.809 5.843 6.431
3.047 3.335 3.631
5.748 5.781 6.370
4.602 4.634 5.218
6.816 6.848 7.405
5.685 5.718 6.308
0.935 1.145 1.363
2.125 2.401 2.672
4.016 4.032 4.576
0.987 1.003 1.314
1.434 1.492 1.948
1.147 1.157 1.519
1.097 1.137 1.529
3.421 3.465 4.015
5.037 5.366 5.570
3.538 3.573 4.129
4.321 4.349 4.944
5.387 5.415 6.050
4.599 4.798 5.366
2.222 2.356 2.867
4.661 4.735 5.306
2.394 2.497 2.986
0.764 0.872 1.066
5.160 5.456 5.814
3.693 3.934 4.349
3.363 3.658 3.919
1.268 1.505 1.745
6.693 6.725 7.295
6.690 6.722 7.292
3.335 3.364 3.908
2.238 2.518 2.791
4.739 4.771 5.365
2.846 2.874 3.386
0.429 0.571 0.728
2.627 2.655 3.156
3.207 3.236 3.766
2.466 2.493 2.993
2.175 2.201 2.682
0.305 0.415 0.548
0.608 0.623 0.937
4.301 4.621 4.946
3.257 3.286 3.827
6.851 6.882 7.445
6.880 6.912 7.473
5.441 5.787 6.117
4.550 4.581 5.172
3.517 3.547 4.094
5.730 5.763 6.352
4.322 4.353 4.938
5.826 5.858 6.454
3.586 3.616 4.174
3.462 3.492 4.036
5.978 6.011 6.596
2.718 2.745 3.251
5.683 6.028 6.356
7.068 7.099 7.645
4.163 4.480 4.803
6.868 6.899 7.455
3.346 3.375 3.913
4.098 4.130 4.701
1.196 1.217 1.633
2.684 2.962 3.247
3.835 4.159 4.476
0.576 0.742 0.921
3.454 3.767 4.075
3.014 3.314 3.609
4.299 4.331 4.915
3.747 4.055 4.370
3.076 3.377 3.674
0.146 0.215 0.302
1.633 1.880 2.137
3.053 3.341 3.637
0.507 0.521 0.808
1.392 1.626 1.873
1.072 1.092 1.487
2.241 2.769 3.049
2.601 3.164 3.455
3.671 4.224 4.579
3.455 3.702 4.187
3.972 4.355 4.405
4.117 4.167 4.456
4.580 5.178 5.544
4.069 4.725 5.051
2.380 2.944 3.229
1.274 1.755 2.007
1.095 1.309 1.539
0.592 0.607 0.916
3.240 3.533 3.835
1.089 1.109 1.511
1.475 1.714 1.964
4.353 4.385 4.963
4.418 4.755 5.081
5.635 5.667 6.265
1.265 1.503 1.742
3.362 3.659 3.965
1.642 1.900 2.157
5.524 5.557 6.156
5.075 5.419 5.750
2.994 3.066 3.603
4.500 4.787 5.091
4.280 4.632 4.885
3.310 3.691 3.972
1.425 1.708 1.976
1.768 2.118 2.410
1.692 1.729 2.156
3.914 4.306 4.620
2.341 2.768 3.048
1.133 1.180 1.542
0.695 0.913 1.111
3.301 3.759 4.064
3.728 4.192 4.494
5.100 5.147 5.684
3.471 3.987 4.300
1.674 1.686 2.129
2.418 2.855 3.137
1.317 1.768 2.021
0.402 0.539 0.691
2.194 2.460 2.733
1.247 1.269 1.684
3.495 3.796 4.105
0.779 0.963 1.166
2.713 2.741 3.246
1.757 1.782 2.241
2.154 2.419 2.691
0.537 0.697 0.871
0.526 0.677 0.849
3.166 3.470 3.770
2.654 2.682 3.184
2.795 3.075 3.364
3.271 3.566 3.868
3.631 3.935 4.248
3.219 3.248 3.779
3.740 4.047 4.362
4.807 5.149 5.479
1.966 2.237 2.504
3.715 3.746 4.309
2.445 2.730 3.009
1.684 1.708 2.168
1.044 1.255 1.481
2.827 3.108 3.398
2.272 2.298 2.791
3.462 3.776 4.084
3.609 3.639 4.198
4.565 4.889 5.217
4.547 4.871 5.198
3.657 3.977 4.290
1.752 1.777 2.236
3.298 3.327 3.869
2.956 2.984 3.508
2.613 2.889 3.172
6.203 6.235 6.823
1.683 1.944 2.203
1.396 1.704 2.008
5.049 5.119 5.599
6.338 6.400 6.895
4.313 4.341 4.893
4.149 4.196 4.672
4.360 4.468 5.039
6.100 6.769 7.085
4.677 5.351 5.681
3.568 4.200 4.518
2.546 2.573 2.946
2.290 2.748 3.027
1.095 1.332 1.623
2.160 2.186 2.673
1.132 1.359 1.591
1.812 1.837 2.300
1.659 1.683 2.142
2.769 2.796 3.311
6.055 6.088 6.671
3.568 3.885 4.196
1.046 1.257 1.483
6.382 6.414 6.996
4.318 4.652 4.977
6.500 6.532 7.110
4.926 5.269 5.599
4.806 5.148 5.478
3.254 3.283 3.823
4.681 5.021 5.350
3.899 4.225 4.543
1.338 1.569 1.813
5.727 6.057 6.386
4.996 5.325 5.656
3.950 4.277 4.597
0.998 1.214 1.438
0.502 0.649 0.817
3.323 3.352 3.889
3.315 3.610 3.915
3.983 4.311 4.630
4.002 4.330 4.650
4.267 4.298 4.882
1.023 1.231 1.456
3.971 4.002 4.568
2.417 2.443 2.942
3.210 3.515 3.816
4.591 4.930 5.258
1.278 1.300 1.719
1.474 1.712 1.963
4.061 4.376 4.697
2.314 2.341 2.828
0.216 0.308 0.418
0.003 1.621 9.677
3.076 3.105 3.635
0.328 0.443 0.581
0.318 0.436 0.573
2.722 2.749 3.255
1.584 1.607 2.060
3.182 3.486 3.787
3.187 3.492 3.793
2.343 2.625 2.901
0.414 0.546 0.699
1.131 1.152 1.554
0.846 1.038 1.248
0.725 0.903 1.100
3.463 3.776 4.084
0.716 0.901 1.097
0.754 0.935 1.136
2.877 3.159 3.450
0.690 0.863 1.056
3.037 3.065 3.594
1.774 2.038 2.300
1.779 1.804 2.271
0.575 0.740 0.920
1.936 2.206 2.473
0.627 0.800 0.986
0.936 0.955 1.330
4.434 4.771 5.097
1.400 1.646 1.893
4.341 4.676 5.001
0.007 2.769 11.47
3.279 3.587 3.890
3.369 3.398 3.937
0.702 0.885 1.081
1.850 2.117 2.381
2.013 2.039 2.513
0.722 0.899 1.096
1.695 1.945 2.204
0.727 0.905 1.103
3.245 3.274 3.807
1.860 1.885 2.357
0.756 0.937 1.138
2.856 2.883 3.402
1.666 1.690 2.149
1.985 2.257 2.524
3.294 3.603 3.906
5.259 5.292 5.884
6.656 6.688 7.259
3.574 3.603 4.160
4.868 4.900 5.496
3.631 3.935 4.248
1.217 1.239 1.651
3.596 3.625 4.184
6.587 6.619 7.194
5.667 5.699 6.297
0.791 0.809 1.157
0.680 0.697 1.022
4.249 4.280 4.864
1.821 2.076 2.339
2.928 2.956 3.472
6.213 6.246 6.825
6.080 6.113 6.696
4.172 4.204 4.777
1.204 1.226 1.642
0.944 0.963 1.339
1.938 2.196 2.463
3.170 3.461 3.761
1.169 1.191 1.597
2.122 2.148 2.627
3.106 3.408 3.706
0.515 0.529 0.814
2.485 2.770 3.050
0.399 0.535 0.687
3.598 3.628 4.179
1.295 1.317 1.737
1.369 1.602 1.847
0.661 0.838 1.029
3.428 3.457 4.007
3.404 3.701 4.008
0.475 0.618 0.781
1.024 1.044 1.437
2.776 3.056 3.344
2.119 2.146 2.624
4.240 4.573 4.897
1.395 1.418 1.854
0.525 0.539 0.832
0.368 0.492 0.637
0.503 0.658 0.827
1.016 1.036 1.428
0.703 0.886 1.082
0.890 1.095 1.310
1.021 1.041 1.429
0.684 0.700 1.027
2.465 2.750 3.029
0.946 0.965 1.347
0.971 0.991 1.376
0.326 0.446 0.584
1.568 1.822 2.077
0.866 0.884 1.252
0.653 0.829 1.019
0.190 0.274 0.377
0.844 1.035 1.244
2.109 2.373 2.644
0.349 0.544 0.698
0.278 0.403 0.527
0.215 0.345 0.454
2.940 2.974 3.503
1.334 1.688 1.937
1.040 1.266 1.495
0.076 0.138 0.200
2.097 2.123 2.614
0.828 1.098 1.312
0.305 0.316 0.540
0.204 0.344 0.447
1.402 1.758 2.010
0.582 0.600 0.883
0.256 0.394 0.523
2.404 2.749 3.054
0.588 0.598 0.910
0.644 0.883 1.079
1.108 1.334 1.564
2.127 2.153 2.632
2.672 2.949 3.234
1.053 1.074 1.466
2.063 2.326 2.595
2.614 2.683 3.185
4.677 4.694 5.312
1.309 1.401 1.829
1.001 1.365 1.597
0.425 0.565 0.722
3.307 3.336 3.879
2.051 2.313 2.582
2.345 2.627 2.903
1.317 1.339 1.767
0.086 0.132 0.193
0.940 0.960 1.335
1.538 1.780 2.033
5.026 5.059 5.649
1.406 1.429 1.860
0.461 0.609 0.771
0.488 0.640 0.807
0.966 0.986 1.365
3.514 3.829 4.139
4.155 4.186 4.767
3.220 3.513 3.814
3.632 3.662 4.222
3.553 3.855 4.166
1.525 1.549 1.991
4.267 4.601 4.925
2.059 2.333 2.602
2.445 2.729 3.008
1.737 1.762 2.220
2.514 2.788 3.068
0.191 0.275 0.378
0.439 0.576 0.734
1.839 1.864 2.334
0.873 1.076 1.289
2.016 2.042 2.522
2.936 2.964 3.480
0.808 0.826 1.178
0.844 0.862 1.221
1.069 1.090 1.484
2.716 2.743 3.255
1.103 1.329 1.559
0.655 0.831 1.021
0.796 0.814 1.163
0.857 1.058 1.270
4.397 4.429 5.016
4.032 4.361 4.681
3.739 3.769 4.326
4.473 4.504 5.094
2.078 2.104 2.587
2.744 3.036 3.323
1.020 1.040 1.428
3.048 3.076 3.605
0.971 0.990 1.376
1.080 1.303 1.532
0.820 0.838 1.193
0.481 0.494 0.775
1.934 1.959 2.435
1.488 1.739 1.990
0.655 0.671 0.991
2.598 2.625 3.131
0.091 0.139 0.202
1.165 1.396 1.630
0.628 0.644 0.958
2.840 2.867 3.386
3.858 3.888 4.458
1.634 1.892 2.149
3.828 3.858 4.419
2.176 2.202 2.690
2.170 2.196 2.684
0.438 0.581 0.739
0.186 0.268 0.370
1.616 1.639 2.095
0.572 0.729 0.907
1.347 1.589 1.833
0.209 0.299 0.408
0.407 0.419 0.673
0.982 1.197 1.419
1.436 1.459 1.893
0.087 0.132 0.192
2.442 2.468 2.968
1.103 1.124 1.528
2.773 3.066 3.354
0.756 0.946 1.147
2.115 2.141 2.619
3.992 4.023 4.598
3.509 3.810 4.120
0.677 0.693 1.018
1.961 2.232 2.499
1.156 1.177 1.587
0.908 0.927 1.301
0.870 0.888 1.256
1.934 1.959 2.435
0.853 0.871 1.236
1.760 1.785 2.245
0.164 0.239 0.333
0.997 1.203 1.426
1.032 1.241 1.467
1.648 1.895 2.152
1.458 1.481 1.923
2.471 2.744 3.023
2.787 3.067 3.356
1.370 1.392 1.826
2.705 2.996 3.282
2.123 2.400 2.670
2.796 3.089 3.378
1.524 1.548 1.996
0.938 0.957 1.332
2.069 2.344 2.613
0.739 0.756 1.099
0.746 0.935 1.135
3.237 3.266 3.805
3.052 3.340 3.636
3.191 3.219 3.756
2.181 2.207 2.689
0.828 0.846 1.207
2.712 3.004 3.290
2.160 2.186 2.673
2.647 2.936 3.220
2.763 3.056 3.343
3.343 3.653 3.958
1.277 1.299 1.718
1.825 1.850 2.313
1.000 1.020 1.404
0.891 0.909 1.281
1.040 1.060 1.456
3.104 3.133 3.665
1.456 1.704 1.954
0.745 0.762 1.106
0.932 0.951 1.325
1.775 1.800 2.260
2.559 2.834 3.116
2.505 2.532 3.028
2.023 2.049 2.523
2.170 2.435 2.708
1.629 1.887 2.143
2.896 2.923 3.444
1.218 1.452 1.689
3.111 3.139 3.672
0.082 0.125 0.183
0.855 0.873 1.239
2.702 2.730 3.241
0.429 0.570 0.727
0.158 0.230 0.322
1.125 1.146 1.548
1.776 2.029 2.290
2.223 2.502 2.776
1.520 1.772 2.025
1.700 1.724 2.185
0.250 0.352 0.472
0.378 0.503 0.650
2.434 2.460 2.959
0.832 0.850 1.206
0.313 0.431 0.566
2.498 2.525 3.027
2.519 2.546 3.048
2.766 3.046 3.334
2.224 2.251 2.741
2.777 2.805 3.320
2.793 3.087 3.375
4.278 4.310 4.887
0.188 0.270 0.373
2.075 2.101 2.577
1.843 2.098 2.362
0.233 0.330 0.445
2.799 2.827 3.343
3.872 3.903 4.473
0.373 0.503 0.651
0.825 0.843 1.199
2.167 2.445 2.717
0.879 1.083 1.296
0.068 0.103 0.154
1.709 1.959 2.219
1.461 1.484 1.920
2.298 2.579 2.854
2.470 2.497 2.991
1.243 1.265 1.680
1.885 1.910 2.377
2.832 2.859 3.377
2.221 2.247 2.731
2.019 2.045 2.519
1.062 1.274 1.501
1.496 1.519 1.958
2.146 2.172 2.659
3.182 3.211 3.740
1.334 1.357 1.787
2.872 2.900 3.413
3.628 3.658 4.210
0.352 0.478 0.622
1.894 2.163 2.428
0.307 0.423 0.556
1.846 2.113 2.377
0.630 0.804 0.990
0.050 0.076 0.116
0.907 1.114 1.330
0.750 0.768 1.108
1.127 1.148 1.550
1.808 1.833 2.296
0.625 0.790 0.975
3.263 3.292 3.833
0.835 0.853 1.210
2.176 2.202 2.684
1.761 1.786 2.246
2.346 2.628 2.905
0.989 1.008 1.396
1.271 1.498 1.737
2.717 3.008 3.295
1.525 1.777 2.030
1.842 1.867 2.332
1.563 1.587 2.038
0.456 0.468 0.721
1.338 1.653 1.819
0.910 0.984 1.340
1.277 1.322 1.646
0.989 1.025 1.332
1.613 1.770 2.131
0.313 0.448 0.630
0.257 0.371 0.547
1.423 1.489 1.743
1.785 1.812 2.028
0.903 0.918 1.080
0.991 1.231 1.545
0.617 0.625 0.769
1.304 1.306 1.686
0.641 0.649 0.931
1.039 1.270 1.468
0.710 0.891 1.023
0.336 0.462 0.581
0.057 0.083 0.121
0.159 0.239 0.334
0.230 0.366 0.489
2.017 2.043 2.343
0.159 0.260 0.360
2.081 2.404 2.650
1.326 1.724 1.951
1.656 1.725 2.012
1.527 1.611 2.021
1.568 1.975 2.259
2.905 2.933 3.153
0.827 0.845 0.996
0.293 0.531 0.683
0.187 0.368 0.491
1.361 1.734 2.045
1.063 1.452 1.680
1.356 1.746 2.008
0.999 1.001 1.312
0.603 0.825 0.955
1.035 1.073 1.355
1.078 1.523 1.764
2.231 2.257 2.471
0.358 0.479 0.622
2.601 2.890 3.172
1.333 1.355 1.785
2.482 2.768 3.047
2.500 2.527 3.022
1.556 1.580 2.030
0.961 0.980 1.364
0.513 0.669 0.840
2.123 2.388 2.659
2.692 2.719 3.230
0.673 0.844 1.035
0.958 0.977 1.355
0.597 0.765 0.948
1.370 1.392 1.820
1.472 1.495 1.938
1.808 2.062 2.324
3.083 3.371 3.668
2.441 2.713 2.992
3.080 3.369 3.666
5.015 5.048 5.638
0.703 0.886 1.082
3.077 3.105 3.636
1.058 1.270 1.497
0.901 1.098 1.313
4.344 4.376 4.954
4.033 4.347 4.668
5.446 5.479 6.071
3.460 3.490 4.034
4.119 4.435 4.757
3.885 3.916 4.479
4.020 4.334 4.655
2.326 2.353 2.841
2.204 2.231 2.713
2.620 2.647 3.155
3.193 3.485 3.785
2.983 3.282 3.576
1.676 1.936 2.195
3.765 3.795 4.354
3.191 3.483 3.783
2.674 2.965 3.249
1.957 1.983 2.454
3.577 3.607 4.157
1.977 2.237 2.505
3.115 3.418 3.716
1.825 1.850 2.319
0.819 0.837 1.196
2.556 2.843 3.125
0.829 0.847 1.208
1.519 1.542 1.989
2.962 3.247 3.540
1.004 1.024 1.409
1.478 1.501 1.945
0.601 0.762 0.944
1.270 1.508 1.748
1.497 1.748 2.000
1.859 2.126 2.390
1.372 1.395 1.822
2.919 3.203 3.496
1.433 1.456 1.890
2.148 2.174 2.660
3.079 3.368 3.665
0.510 0.665 0.835
0.729 0.746 1.082
2.183 2.461 2.734
2.266 2.546 2.820
3.089 3.391 3.688
0.499 0.652 0.821
0.400 0.529 0.681
3.313 3.342 3.878
3.633 3.663 4.215
0.447 0.592 0.752
0.595 0.756 0.937
1.112 1.338 1.569
0.181 0.335 0.451
2.375 2.402 2.841
0.937 1.271 1.498
0.485 0.700 0.884
1.014 1.028 1.381
0.822 1.094 1.308
0.484 0.630 0.806
0.715 0.960 1.140
0.319 0.503 0.670
1.340 1.698 1.948
0.556 0.898 1.095
1.672 1.713 2.132
0.517 0.769 0.952
0.366 0.510 0.652
3.193 3.222 3.759
0.575 0.741 0.920
1.552 1.806 2.060
3.161 3.465 3.765
1.732 1.995 2.255
0.561 0.725 0.902
2.597 2.624 3.124
0.598 0.767 0.949
1.721 1.746 2.203
2.186 2.452 2.725
3.017 3.304 3.599
3.636 3.666 4.218
1.831 2.097 2.361
1.788 1.813 2.275
1.895 1.920 2.394
0.686 0.859 1.052
0.003 0.887 9.804
1.796 1.821 2.283
3.465 3.765 4.073
1.696 1.958 2.217
0.398 0.527 0.678
1.745 1.770 2.234
4.537 4.875 5.202
2.742 3.033 3.320
3.570 3.600 4.150
0.837 1.027 1.236
2.508 2.535 3.030
3.482 3.796 4.105
1.002 1.218 1.442
3.792 3.822 4.389
2.618 2.894 3.178
3.142 3.432 3.731
2.751 3.043 3.330
2.676 2.967 3.252
1.189 1.210 1.625
2.581 2.857 3.139
2.308 2.577 2.853
2.794 3.074 3.363
2.344 2.371 2.859
2.813 3.106 3.396
2.103 2.129 2.613
3.725 4.033 4.347
2.018 2.291 2.559
0.716 0.901 1.098
1.766 2.030 2.291
2.153 2.180 2.660
3.000 3.286 3.581
2.166 2.444 2.716
3.315 3.344 3.880
3.137 3.428 3.726
1.781 1.806 2.267
0.682 0.863 1.056
0.622 0.787 0.972
1.090 1.304 1.533
1.315 1.545 1.787
1.430 1.666 1.914
0.337 0.460 0.600
3.565 3.595 4.151
3.959 3.990 4.563
3.453 3.752 4.061
3.880 3.911 4.474
0.743 0.931 1.131
1.170 1.191 1.598
2.974 3.273 3.567
2.293 2.319 2.812
0.511 0.660 0.829
4.304 4.336 4.913
2.502 2.775 3.055
2.870 3.153 3.443
0.799 0.985 1.190
1.455 1.704 1.954
4.031 4.062 4.638
2.302 2.571 2.846
3.067 3.095 3.625
2.872 3.155 3.446
2.425 2.452 2.944
3.270 3.577 3.880
2.007 2.032 2.512
0.797 0.983 1.188
0.380 0.511 0.660
0.374 0.505 0.653
1.855 2.111 2.375
1.946 2.217 2.484
1.311 1.333 1.760
3.324 3.353 3.897
3.736 3.766 4.331
4.490 4.828 5.155
2.703 2.994 3.280
4.088 4.418 4.740
1.296 1.525 1.766
4.425 4.457 5.038
4.669 4.702 5.287
3.026 3.313 3.609
1.454 1.702 1.952
3.354 3.650 3.956
3.578 3.895 4.206
1.421 1.444 1.882
3.501 3.530 4.084
3.625 3.943 4.256
0.429 0.571 0.728
3.426 3.456 3.998
1.651 1.675 2.133
2.558 2.845 3.127
1.199 1.431 1.667
1.073 1.093 1.488
3.883 4.208 4.526
2.346 2.373 2.868
2.153 2.179 2.665
2.564 2.851 3.133
0.409 0.547 0.701
1.089 1.110 1.507
1.278 1.300 1.718
1.400 1.634 1.881
1.836 2.092 2.355
2.258 2.526 2.801
2.809 2.837 3.346
0.707 0.883 1.078
4.457 4.489 5.078
3.025 3.325 3.621
3.042 3.343 3.639
2.863 2.891 3.404
2.074 2.337 2.607
2.483 2.769 3.048
3.817 3.848 4.416
3.806 4.115 4.432
4.594 4.919 5.247
4.833 5.161 5.491
4.566 4.599 5.182
4.482 4.804 5.132
2.948 2.976 3.493
2.131 2.408 2.679
1.672 1.696 2.156
1.578 1.833 2.088
1.631 1.655 2.106
2.529 2.803 3.084
2.225 2.492 2.766
1.607 1.864 2.119
1.260 1.283 1.699
2.224 2.503 2.777
2.039 2.065 2.546
2.588 2.864 3.146
2.578 2.853 3.135
1.841 1.867 2.331
1.265 1.492 1.731
1.642 1.901 2.158
2.572 2.599 3.105
1.070 1.283 1.511
2.591 2.867 3.149
1.562 1.585 1.780
0.665 0.996 1.172
2.265 2.291 2.505
0.312 0.566 0.723
0.364 0.631 0.798
1.889 2.121 2.629
0.661 1.023 1.232
1.615 1.639 1.830
1.281 1.702 1.916
4.183 4.214 4.461
2.519 2.546 3.043
1.630 1.877 2.133
0.238 0.337 0.453
0.242 0.337 0.454
3.279 3.587 3.890
3.269 3.576 3.879
2.593 2.620 3.120
0.417 0.556 0.711
2.399 2.426 2.917
1.411 1.433 1.871
0.819 1.007 1.215
1.758 2.010 2.271
3.391 3.702 4.008
2.498 2.784 3.064
0.623 0.796 0.981
1.043 1.063 1.459
0.409 0.540 0.694
3.493 3.522 4.068
4.265 4.585 4.909
3.637 3.942 4.254
3.697 4.018 4.332
2.533 2.560 3.063
1.186 1.408 1.643
4.152 4.469 4.792
3.461 3.761 4.070
2.535 2.562 3.065
0.940 1.141 1.360
3.288 3.583 3.886
2.935 3.219 3.512
2.620 2.896 3.179
2.597 2.625 3.125
1.754 1.779 2.244
2.682 2.709 3.219
1.075 1.288 1.516
2.184 2.450 2.723
1.325 1.347 1.776
1.004 1.211 1.434
0.521 0.671 0.842
3.878 4.203 4.521
0.839 1.038 1.248
0.865 1.058 1.270
3.367 3.678 3.983
1.450 1.699 1.948
0.599 0.760 0.942
3.043 3.072 3.601
3.885 3.916 4.487
2.196 2.474 2.747
0.325 0.440 0.577
2.751 3.031 3.318
0.691 0.873 1.067
3.037 3.066 3.587
4.599 4.923 5.251
3.832 4.142 4.459
2.748 3.041 3.328
1.033 1.252 1.478
4.350 4.382 4.968
0.630 0.795 0.981
0.632 0.798 0.984
1.427 1.450 1.889
3.425 3.724 4.031
3.531 3.832 4.143
2.434 2.461 2.954
5.646 5.679 6.269
2.504 2.790 3.070
